"Nodes";"DateTime"
3246;2014-05-07
3250;2014-05-07
3246;2014-05-07
3254;2014-05-07
3258;2014-05-07
3255;2014-05-07
3268;2014-05-07
3261;2014-05-07
3256;2014-05-07
3259;2014-05-07
3258;2014-05-07
3257;2014-05-07
3248;2014-05-08
3244;2014-05-08
3244;2014-05-08
3241;2014-05-08
3231;2014-05-08
3222;2014-05-08
3235;2014-05-08
3233;2014-05-08
3241;2014-05-08
3254;2014-05-08
3264;2014-05-08
3279;2014-05-08
3266;2014-05-08
3271;2014-05-08
3278;2014-05-08
3271;2014-05-08
3248;2014-05-08
3270;2014-05-08
3254;2014-05-08
3273;2014-05-08
3285;2014-05-08
3279;2014-05-08
3283;2014-05-08
3288;2014-05-08
3267;2014-05-09
3268;2014-05-09
3259;2014-05-09
3254;2014-05-09
3239;2014-05-09
3241;2014-05-09
3241;2014-05-09
3243;2014-05-09
3250;2014-05-09
3244;2014-05-09
3252;2014-05-09
3248;2014-05-09
3254;2014-05-09
3259;2014-05-09
3254;2014-05-09
3264;2014-05-09
3263;2014-05-09
3266;2014-05-09
3273;2014-05-09
3268;2014-05-09
3258;2014-05-09
3271;2014-05-09
3271;2014-05-09
3264;2014-05-09
3272;2014-05-10
3264;2014-05-10
3268;2014-05-10
3254;2014-05-10
3249;2014-05-10
3257;2014-05-10
3240;2014-05-10
3237;2014-05-10
3244;2014-05-10
3250;2014-05-10
3263;2014-05-10
3259;2014-05-10
3269;2014-05-10
3272;2014-05-10
3272;2014-05-10
3272;2014-05-10
3287;2014-05-10
3291;2014-05-10
3291;2014-05-10
3297;2014-05-10
3298;2014-05-10
3289;2014-05-10
3290;2014-05-10
3289;2014-05-10
3287;2014-05-11
3276;2014-05-11
3276;2014-05-11
3262;2014-05-11
3262;2014-05-11
3250;2014-05-11
3241;2014-05-11
3245;2014-05-11
3234;2014-05-11
3249;2014-05-11
3248;2014-05-11
3260;2014-05-11
3266;2014-05-11
3267;2014-05-11
3269;2014-05-11
3262;2014-05-11
3284;2014-05-11
3283;2014-05-11
3279;2014-05-11
3280;2014-05-11
3294;2014-05-11
3289;2014-05-11
3298;2014-05-11
3295;2014-05-12
3271;2014-05-12
3272;2014-05-12
3246;2014-05-12
3261;2014-05-12
3264;2014-05-12
3262;2014-05-12
3263;2014-05-12
3264;2014-05-12
3275;2014-05-12
3276;2014-05-12
3279;2014-05-12
3282;2014-05-12
3285;2014-05-12
3286;2014-05-12
3290;2014-05-12
3282;2014-05-12
3291;2014-05-12
3282;2014-05-12
3280;2014-05-12
3286;2014-05-12
3295;2014-05-12
3298;2014-05-12
3306;2014-05-12
3303;2014-05-13
3287;2014-05-13
3285;2014-05-13
3271;2014-05-13
3270;2014-05-13
3271;2014-05-13
3265;2014-05-13
3264;2014-05-13
3280;2014-05-13
3289;2014-05-13
3299;2014-05-13
3304;2014-05-13
3299;2014-05-13
3315;2014-05-13
3304;2014-05-13
3312;2014-05-13
3313;2014-05-13
3307;2014-05-13
3314;2014-05-13
3329;2014-05-13
3348;2014-05-13
3313;2014-05-13
3301;2014-05-13
3301;2014-05-13
3304;2014-05-14
3293;2014-05-14
3286;2014-05-14
3272;2014-05-14
3271;2014-05-14
3269;2014-05-14
3268;2014-05-14
3271;2014-05-14
3279;2014-05-14
3288;2014-05-14
3291;2014-05-14
3301;2014-05-14
3293;2014-05-14
3295;2014-05-14
3296;2014-05-14
3297;2014-05-14
3311;2014-05-14
3307;2014-05-14
3309;2014-05-14
3309;2014-05-14
3308;2014-05-14
3311;2014-05-14
3319;2014-05-14
3316;2014-05-14
3319;2014-05-15
3306;2014-05-15
3298;2014-05-15
3288;2014-05-15
3283;2014-05-15
3281;2014-05-15
3273;2014-05-15
3281;2014-05-15
3285;2014-05-15
3286;2014-05-15
3294;2014-05-15
3288;2014-05-15
3289;2014-05-15
3298;2014-05-15
3307;2014-05-15
3306;2014-05-15
3306;2014-05-15
3306;2014-05-15
3305;2014-05-15
3306;2014-05-15
3311;2014-05-15
3332;2014-05-15
3355;2014-05-15
3324;2014-05-15
3315;2014-05-16
3309;2014-05-16
3296;2014-05-16
3296;2014-05-16
3289;2014-05-16
3289;2014-05-16
3290;2014-05-16
3284;2014-05-16
3292;2014-05-16
3295;2014-05-16
3299;2014-05-16
3304;2014-05-16
3302;2014-05-16
3303;2014-05-16
3303;2014-05-16
3301;2014-05-16
3299;2014-05-16
3291;2014-05-16
3289;2014-05-16
3286;2014-05-16
3287;2014-05-16
3301;2014-05-16
3306;2014-05-16
3311;2014-05-16
3306;2014-05-17
3298;2014-05-17
3294;2014-05-17
3295;2014-05-17
3292;2014-05-17
3288;2014-05-17
3285;2014-05-17
3280;2014-05-17
3281;2014-05-17
3286;2014-05-17
3293;2014-05-17
3302;2014-05-17
3301;2014-05-17
3308;2014-05-17
3318;2014-05-17
3321;2014-05-17
3323;2014-05-17
3326;2014-05-17
3324;2014-05-17
3271;2014-05-17
3324;2014-05-17
3326;2014-05-17
3318;2014-05-17
3278;2014-05-17
3331;2014-05-17
3308;2014-05-17
3290;2014-05-18
3323;2014-05-18
3307;2014-05-18
3308;2014-05-18
3260;2014-05-18
3257;2014-05-18
3276;2014-05-18
3286;2014-05-18
3297;2014-05-18
3294;2014-05-18
3303;2014-05-18
3306;2014-05-18
3321;2014-05-18
3325;2014-05-18
3323;2014-05-18
3321;2014-05-18
3326;2014-05-18
3321;2014-05-18
3326;2014-05-18
3328;2014-05-18
3330;2014-05-18
3326;2014-05-18
3336;2014-05-18
3332;2014-05-18
3327;2014-05-19
3320;2014-05-19
3313;2014-05-19
3306;2014-05-19
3303;2014-05-19
3293;2014-05-19
3293;2014-05-19
3295;2014-05-19
3301;2014-05-19
3304;2014-05-19
3315;2014-05-19
3328;2014-05-19
3330;2014-05-19
3332;2014-05-19
3329;2014-05-19
3331;2014-05-19
3348;2014-05-19
3326;2014-05-19
3324;2014-05-19
3336;2014-05-19
3338;2014-05-19
3341;2014-05-19
3353;2014-05-19
3352;2014-05-19
3352;2014-05-20
3348;2014-05-20
3328;2014-05-20
3324;2014-05-20
3323;2014-05-20
3322;2014-05-20
3325;2014-05-20
3318;2014-05-20
3330;2014-05-20
3327;2014-05-20
3338;2014-05-20
3344;2014-05-20
3344;2014-05-20
3356;2014-05-20
3353;2014-05-20
3349;2014-05-20
3348;2014-05-20
3353;2014-05-20
3347;2014-05-20
3357;2014-05-20
3351;2014-05-20
3368;2014-05-20
3386;2014-05-20
3385;2014-05-20
3371;2014-05-21
3366;2014-05-21
3365;2014-05-21
3358;2014-05-21
3343;2014-05-21
3344;2014-05-21
3349;2014-05-21
3345;2014-05-21
3340;2014-05-21
3357;2014-05-21
3356;2014-05-21
3358;2014-05-21
3356;2014-05-21
3356;2014-05-21
3368;2014-05-21
3091;2014-05-21
3373;2014-05-21
3382;2014-05-21
3387;2014-05-21
3392;2014-05-21
3396;2014-05-21
3397;2014-05-21
3401;2014-05-21
3398;2014-05-21
3381;2014-05-22
3370;2014-05-22
3357;2014-05-22
3353;2014-05-22
3356;2014-05-22
3352;2014-05-22
3353;2014-05-22
3351;2014-05-22
3355;2014-05-22
3360;2014-05-22
3367;2014-05-22
3363;2014-05-22
3372;2014-05-22
3385;2014-05-22
3368;2014-05-22
3381;2014-05-22
3382;2014-05-22
3378;2014-05-22
3394;2014-05-22
3398;2014-05-22
3386;2014-05-22
3372;2014-05-22
3372;2014-05-22
3368;2014-05-22
3350;2014-05-23
3368;2014-05-23
3359;2014-05-23
3359;2014-05-23
3355;2014-05-23
3346;2014-05-23
3351;2014-05-23
3349;2014-05-23
3349;2014-05-23
3361;2014-05-23
3361;2014-05-23
3365;2014-05-23
3368;2014-05-23
3375;2014-05-23
3365;2014-05-23
3388;2014-05-23
3388;2014-05-23
3386;2014-05-23
3384;2014-05-23
3404;2014-05-23
3408;2014-05-23
3539;2014-05-23
3408;2014-05-23
3401;2014-05-23
3396;2014-05-24
3383;2014-05-24
3371;2014-05-24
3385;2014-05-24
3383;2014-05-24
3374;2014-05-24
3366;2014-05-24
3362;2014-05-24
3365;2014-05-24
3369;2014-05-24
3383;2014-05-24
3388;2014-05-24
3402;2014-05-24
3396;2014-05-24
3402;2014-05-24
3414;2014-05-24
3405;2014-05-24
3401;2014-05-24
3405;2014-05-24
3410;2014-05-24
3408;2014-05-24
3400;2014-05-24
3400;2014-05-25
3392;2014-05-25
3387;2014-05-25
3392;2014-05-25
3388;2014-05-25
3385;2014-05-25
3379;2014-05-25
3379;2014-05-25
3371;2014-05-25
3381;2014-05-25
3386;2014-05-25
3405;2014-05-25
3404;2014-05-25
3406;2014-05-25
3406;2014-05-25
3392;2014-05-25
3382;2014-05-25
3396;2014-05-25
3351;2014-05-25
3361;2014-05-25
3398;2014-05-25
3395;2014-05-25
3405;2014-05-25
3391;2014-05-25
3386;2014-05-26
3381;2014-05-26
3362;2014-05-26
3332;2014-05-26
3344;2014-05-26
3355;2014-05-26
3361;2014-05-26
3356;2014-05-26
3373;2014-05-26
3340;2014-05-26
3373;2014-05-26
3379;2014-05-26
3368;2014-05-26
3381;2014-05-26
3393;2014-05-26
3376;2014-05-26
3375;2014-05-26
3393;2014-05-26
3402;2014-05-26
3413;2014-05-26
3415;2014-05-26
3409;2014-05-26
3412;2014-05-26
3405;2014-05-26
3409;2014-05-27
3406;2014-05-27
3401;2014-05-27
3389;2014-05-27
3387;2014-05-27
3381;2014-05-27
3387;2014-05-27
3376;2014-05-27
3390;2014-05-27
3395;2014-05-27
3406;2014-05-27
3411;2014-05-27
3413;2014-05-27
3414;2014-05-27
3394;2014-05-27
3418;2014-05-27
3421;2014-05-27
3412;2014-05-27
3415;2014-05-27
3419;2014-05-27
3418;2014-05-27
3423;2014-05-27
3433;2014-05-27
3431;2014-05-27
3435;2014-05-28
3416;2014-05-28
3418;2014-05-28
3424;2014-05-28
3413;2014-05-28
3411;2014-05-28
3414;2014-05-28
3404;2014-05-28
3416;2014-05-28
3414;2014-05-28
3424;2014-05-28
3425;2014-05-28
3431;2014-05-28
3435;2014-05-28
3440;2014-05-28
3437;2014-05-28
3438;2014-05-28
3430;2014-05-28
3426;2014-05-28
3442;2014-05-28
3437;2014-05-28
3437;2014-05-28
3442;2014-05-28
3432;2014-05-28
3433;2014-05-29
3419;2014-05-29
3419;2014-05-29
3420;2014-05-29
3411;2014-05-29
3409;2014-05-29
3415;2014-05-29
3407;2014-05-29
3410;2014-05-29
3411;2014-05-29
3428;2014-05-29
3433;2014-05-29
3439;2014-05-29
3445;2014-05-29
3458;2014-05-29
3462;2014-05-29
3455;2014-05-29
3468;2014-05-29
3469;2014-05-29
3470;2014-05-29
3470;2014-05-29
3473;2014-05-29
3467;2014-05-29
3461;2014-05-29
3461;2014-05-30
3442;2014-05-30
3440;2014-05-30
3432;2014-05-30
3422;2014-05-30
3418;2014-05-30
3423;2014-05-30
3425;2014-05-30
3433;2014-05-30
3433;2014-05-30
3436;2014-05-30
3449;2014-05-30
3454;2014-05-30
3461;2014-05-30
3460;2014-05-30
3461;2014-05-30
3464;2014-05-30
3472;2014-05-30
3474;2014-05-30
3471;2014-05-30
3469;2014-05-30
3471;2014-05-30
3470;2014-05-30
3465;2014-05-30
3463;2014-05-30
3456;2014-05-31
3450;2014-05-31
3445;2014-05-31
3432;2014-05-31
3426;2014-05-31
3425;2014-05-31
3422;2014-05-31
3414;2014-05-31
3421;2014-05-31
3428;2014-05-31
3439;2014-05-31
3446;2014-05-31
3451;2014-05-31
3451;2014-05-31
3455;2014-05-31
3459;2014-05-31
3449;2014-05-31
3461;2014-05-31
3467;2014-05-31
3475;2014-05-31
3480;2014-05-31
3487;2014-05-31
3480;2014-05-31
3476;2014-05-31
3477;2014-06-01
3472;2014-06-01
3458;2014-06-01
3455;2014-06-01
3447;2014-06-01
3440;2014-06-01
3423;2014-06-01
3422;2014-06-01
3415;2014-06-01
3417;2014-06-01
3432;2014-06-01
3441;2014-06-01
3434;2014-06-01
3436;2014-06-01
3435;2014-06-01
3458;2014-06-01
3459;2014-06-01
3460;2014-06-01
3458;2014-06-01
3454;2014-06-01
3459;2014-06-01
3456;2014-06-01
3454;2014-06-01
3452;2014-06-01
3442;2014-06-02
3440;2014-06-02
3444;2014-06-02
3436;2014-06-02
3437;2014-06-02
3433;2014-06-02
3427;2014-06-02
3429;2014-06-02
3442;2014-06-02
3451;2014-06-02
3461;2014-06-02
3471;2014-06-02
3477;2014-06-02
3476;2014-06-02
3473;2014-06-02
3464;2014-06-02
3471;2014-06-02
3463;2014-06-02
3479;2014-06-02
3480;2014-06-02
3461;2014-06-02
3455;2014-06-02
3453;2014-06-02
3453;2014-06-02
3442;2014-06-03
3436;2014-06-03
3434;2014-06-03
3406;2014-06-03
3402;2014-06-03
3416;2014-06-03
3420;2014-06-03
3421;2014-06-03
3434;2014-06-03
3444;2014-06-03
3454;2014-06-03
3460;2014-06-03
3468;2014-06-03
3470;2014-06-03
3476;2014-06-03
3477;2014-06-03
3476;2014-06-03
3472;2014-06-03
3478;2014-06-03
3486;2014-06-03
3476;2014-06-03
3476;2014-06-03
3470;2014-06-03
3464;2014-06-03
3460;2014-06-04
3457;2014-06-04
3442;2014-06-04
3443;2014-06-04
3440;2014-06-04
3435;2014-06-04
3437;2014-06-04
3424;2014-06-04
3431;2014-06-04
3437;2014-06-04
3438;2014-06-04
3453;2014-06-04
3447;2014-06-04
3447;2014-06-04
3440;2014-06-04
3450;2014-06-04
3455;2014-06-04
3444;2014-06-04
3449;2014-06-04
3451;2014-06-04
3436;2014-06-04
3463;2014-06-04
3463;2014-06-04
3457;2014-06-04
3449;2014-06-05
3440;2014-06-05
3434;2014-06-05
3424;2014-06-05
3432;2014-06-05
3429;2014-06-05
3424;2014-06-05
3414;2014-06-05
3437;2014-06-05
3437;2014-06-05
3431;2014-06-05
3438;2014-06-05
3445;2014-06-05
3449;2014-06-05
3451;2014-06-05
3447;2014-06-05
3462;2014-06-05
3465;2014-06-05
3452;2014-06-05
3440;2014-06-05
3447;2014-06-05
3455;2014-06-05
3446;2014-06-05
3444;2014-06-05
3440;2014-06-06
3438;2014-06-06
3435;2014-06-06
3432;2014-06-06
3426;2014-06-06
3425;2014-06-06
3429;2014-06-06
3418;2014-06-06
3425;2014-06-06
3427;2014-06-06
3435;2014-06-06
3445;2014-06-06
3453;2014-06-06
3444;2014-06-06
3449;2014-06-06
3459;2014-06-06
3468;2014-06-06
3466;2014-06-06
3471;2014-06-06
3475;2014-06-06
3478;2014-06-06
3479;2014-06-06
3482;2014-06-06
3482;2014-06-06
3462;2014-06-07
3458;2014-06-07
3448;2014-06-07
3448;2014-06-07
3448;2014-06-07
3439;2014-06-07
3435;2014-06-07
3432;2014-06-07
3436;2014-06-07
3444;2014-06-07
3455;2014-06-07
3465;2014-06-07
3472;2014-06-07
3471;2014-06-07
3479;2014-06-07
3482;2014-06-07
3491;2014-06-07
3488;2014-06-07
3489;2014-06-07
3491;2014-06-07
3492;2014-06-07
3497;2014-06-07
3474;2014-06-07
3467;2014-06-07
3462;2014-06-08
3452;2014-06-08
3451;2014-06-08
3440;2014-06-08
3438;2014-06-08
3429;2014-06-08
3437;2014-06-08
3438;2014-06-08
3440;2014-06-08
3443;2014-06-08
3444;2014-06-08
3449;2014-06-08
3451;2014-06-08
3453;2014-06-08
3449;2014-06-08
3461;2014-06-08
3435;2014-06-08
3435;2014-06-08
3426;2014-06-08
3433;2014-06-08
3432;2014-06-08
3433;2014-06-08
3441;2014-06-08
3440;2014-06-08
3439;2014-06-09
3450;2014-06-09
3433;2014-06-09
3430;2014-06-09
3431;2014-06-09
3430;2014-06-09
3437;2014-06-09
3431;2014-06-09
3436;2014-06-09
3437;2014-06-09
3441;2014-06-09
3445;2014-06-09
3466;2014-06-09
3465;2014-06-09
3451;2014-06-09
3468;2014-06-09
3471;2014-06-09
3468;2014-06-09
3468;2014-06-09
3468;2014-06-09
3468;2014-06-09
3461;2014-06-09
3463;2014-06-09
3467;2014-06-09
3458;2014-06-10
3453;2014-06-10
3445;2014-06-10
3437;2014-06-10
3430;2014-06-10
3433;2014-06-10
3422;2014-06-10
3423;2014-06-10
3427;2014-06-10
3431;2014-06-10
3438;2014-06-10
3449;2014-06-10
3451;2014-06-10
3457;2014-06-10
3452;2014-06-10
3459;2014-06-10
3459;2014-06-10
3469;2014-06-10
3469;2014-06-10
3477;2014-06-10
3476;2014-06-10
3468;2014-06-10
3457;2014-06-10
3452;2014-06-10
3448;2014-06-11
3431;2014-06-11
3425;2014-06-11
3424;2014-06-11
3422;2014-06-11
3417;2014-06-11
3405;2014-06-11
3407;2014-06-11
3408;2014-06-11
3434;2014-06-11
3438;2014-06-11
3440;2014-06-11
3443;2014-06-11
3462;2014-06-11
3467;2014-06-11
3475;2014-06-11
3474;2014-06-11
3466;2014-06-11
3480;2014-06-11
3482;2014-06-11
3489;2014-06-11
3501;2014-06-11
3503;2014-06-11
3505;2014-06-11
3490;2014-06-12
3461;2014-06-12
3461;2014-06-12
3457;2014-06-12
3460;2014-06-12
3456;2014-06-12
3459;2014-06-12
3458;2014-06-12
3465;2014-06-12
3467;2014-06-12
3477;2014-06-12
3489;2014-06-12
3494;2014-06-12
3498;2014-06-12
3502;2014-06-12
3498;2014-06-12
3504;2014-06-12
3502;2014-06-12
3518;2014-06-12
3518;2014-06-12
3506;2014-06-12
3517;2014-06-12
3505;2014-06-12
3512;2014-06-12
3511;2014-06-13
4763;2014-06-13
4776;2014-06-13
4770;2014-06-13
4767;2014-06-13
4764;2014-06-13
4763;2014-06-13
4762;2014-06-13
4759;2014-06-13
4767;2014-06-13
4764;2014-06-13
4774;2014-06-13
4768;2014-06-13
4763;2014-06-13
4772;2014-06-13
4776;2014-06-13
4782;2014-06-13
4780;2014-06-13
4782;2014-06-13
4784;2014-06-13
4783;2014-06-13
4781;2014-06-13
4779;2014-06-13
4787;2014-06-13
4779;2014-06-14
4772;2014-06-14
4774;2014-06-14
4771;2014-06-14
4752;2014-06-14
4758;2014-06-14
4773;2014-06-14
4765;2014-06-14
4761;2014-06-14
4764;2014-06-14
3492;2014-06-14
3494;2014-06-14
3483;2014-06-14
3484;2014-06-14
3461;2014-06-14
3478;2014-06-14
3482;2014-06-14
3486;2014-06-14
3487;2014-06-14
3484;2014-06-14
3490;2014-06-14
3486;2014-06-14
3493;2014-06-14
3498;2014-06-14
3486;2014-06-15
3478;2014-06-15
3468;2014-06-15
3471;2014-06-15
3478;2014-06-15
3467;2014-06-15
3459;2014-06-15
3456;2014-06-15
3471;2014-06-15
3468;2014-06-15
3480;2014-06-15
3490;2014-06-15
3476;2014-06-15
3479;2014-06-15
3475;2014-06-15
3477;2014-06-15
3489;2014-06-15
3480;2014-06-15
3468;2014-06-15
3489;2014-06-15
3491;2014-06-15
3498;2014-06-15
3499;2014-06-15
3502;2014-06-15
3486;2014-06-16
3481;2014-06-16
3474;2014-06-16
3474;2014-06-16
3471;2014-06-16
3478;2014-06-16
3479;2014-06-16
3478;2014-06-16
3469;2014-06-16
3470;2014-06-16
3488;2014-06-16
3490;2014-06-16
3488;2014-06-16
3490;2014-06-16
3492;2014-06-16
3495;2014-06-16
3490;2014-06-16
3491;2014-06-16
3494;2014-06-16
3502;2014-06-16
3503;2014-06-16
3504;2014-06-16
3496;2014-06-16
3496;2014-06-16
3496;2014-06-17
3493;2014-06-17
3490;2014-06-17
3488;2014-06-17
3488;2014-06-17
3485;2014-06-17
3487;2014-06-17
3481;2014-06-17
3489;2014-06-17
3487;2014-06-17
3478;2014-06-17
3415;2014-06-17
3483;2014-06-17
3496;2014-06-17
3488;2014-06-17
3477;2014-06-17
3483;2014-06-17
3476;2014-06-17
3480;2014-06-17
3497;2014-06-17
3497;2014-06-17
3495;2014-06-17
3508;2014-06-17
3501;2014-06-17
3502;2014-06-18
3497;2014-06-18
3495;2014-06-18
3483;2014-06-18
3476;2014-06-18
3483;2014-06-18
3485;2014-06-18
3489;2014-06-18
3497;2014-06-18
3499;2014-06-18
3519;2014-06-18
3531;2014-06-18
3534;2014-06-18
3525;2014-06-18
3544;2014-06-18
3539;2014-06-18
3549;2014-06-18
3547;2014-06-18
3561;2014-06-18
3574;2014-06-18
3566;2014-06-18
3559;2014-06-18
3557;2014-06-18
3559;2014-06-18
3555;2014-06-19
3551;2014-06-19
3544;2014-06-19
3535;2014-06-19
3539;2014-06-19
3536;2014-06-19
3532;2014-06-19
3536;2014-06-19
3536;2014-06-19
3534;2014-06-19
3542;2014-06-19
3534;2014-06-19
3544;2014-06-19
3542;2014-06-19
3543;2014-06-19
3541;2014-06-19
3546;2014-06-19
3544;2014-06-19
3536;2014-06-19
3544;2014-06-19
3545;2014-06-19
3547;2014-06-19
3551;2014-06-19
3520;2014-06-19
3499;2014-06-20
3509;2014-06-20
3505;2014-06-20
3487;2014-06-20
3489;2014-06-20
3490;2014-06-20
3488;2014-06-20
3489;2014-06-20
3494;2014-06-20
3498;2014-06-20
3507;2014-06-20
3505;2014-06-20
3509;2014-06-20
3511;2014-06-20
3507;2014-06-20
3519;2014-06-20
3528;2014-06-20
3530;2014-06-20
3537;2014-06-20
3545;2014-06-20
3549;2014-06-20
3549;2014-06-20
3551;2014-06-20
3552;2014-06-20
3497;2014-06-20
3497;2014-06-21
3468;2014-06-21
3469;2014-06-21
3466;2014-06-21
3455;2014-06-21
3447;2014-06-21
3446;2014-06-21
3448;2014-06-21
3448;2014-06-21
3451;2014-06-21
3465;2014-06-21
3477;2014-06-21
3528;2014-06-21
3541;2014-06-21
3533;2014-06-21
3547;2014-06-21
3546;2014-06-21
3552;2014-06-21
3553;2014-06-21
3540;2014-06-21
3544;2014-06-21
3550;2014-06-21
3551;2014-06-21
3551;2014-06-21
3557;2014-06-21
3545;2014-06-22
3541;2014-06-22
3540;2014-06-22
3537;2014-06-22
3539;2014-06-22
3539;2014-06-22
3537;2014-06-22
3540;2014-06-22
3536;2014-06-22
3533;2014-06-22
3545;2014-06-22
3559;2014-06-22
3557;2014-06-22
3561;2014-06-22
3565;2014-06-22
3544;2014-06-22
3556;2014-06-22
3559;2014-06-22
3565;2014-06-22
3576;2014-06-22
3590;2014-06-22
3580;2014-06-22
3579;2014-06-22
3581;2014-06-22
3583;2014-06-23
3578;2014-06-23
3564;2014-06-23
3559;2014-06-23
3556;2014-06-23
3551;2014-06-23
3552;2014-06-23
3553;2014-06-23
3556;2014-06-23
3551;2014-06-23
3557;2014-06-23
3555;2014-06-23
3558;2014-06-23
3557;2014-06-23
3550;2014-06-23
3562;2014-06-23
3562;2014-06-23
3556;2014-06-23
3560;2014-06-23
3560;2014-06-23
3565;2014-06-23
3561;2014-06-23
3555;2014-06-23
3548;2014-06-23
3563;2014-06-24
3557;2014-06-24
3553;2014-06-24
3546;2014-06-24
3545;2014-06-24
3532;2014-06-24
3537;2014-06-24
3541;2014-06-24
3539;2014-06-24
3529;2014-06-24
3545;2014-06-24
3550;2014-06-24
3540;2014-06-24
3539;2014-06-24
3539;2014-06-24
3534;2014-06-24
3543;2014-06-24
3543;2014-06-24
3543;2014-06-24
3543;2014-06-24
3545;2014-06-24
3546;2014-06-24
3544;2014-06-24
3546;2014-06-24
3546;2014-06-24
3544;2014-06-24
3541;2014-06-24
3553;2014-06-24
3559;2014-06-24
3573;2014-06-24
3572;2014-06-24
3567;2014-06-24
3560;2014-06-25
3565;2014-06-25
3560;2014-06-25
3554;2014-06-25
3545;2014-06-25
3549;2014-06-25
3539;2014-06-25
3543;2014-06-25
3546;2014-06-25
3542;2014-06-25
3552;2014-06-25
3552;2014-06-25
3534;2014-06-25
3543;2014-06-25
3547;2014-06-25
3545;2014-06-25
3548;2014-06-25
3554;2014-06-25
3556;2014-06-25
3559;2014-06-25
3566;2014-06-25
3564;2014-06-25
3567;2014-06-25
3590;2014-06-25
3576;2014-06-26
3555;2014-06-26
3566;2014-06-26
3565;2014-06-26
3559;2014-06-26
3550;2014-06-26
3552;2014-06-26
3556;2014-06-26
3556;2014-06-26
3558;2014-06-26
3561;2014-06-26
3557;2014-06-26
3571;2014-06-26
3570;2014-06-26
3568;2014-06-26
3575;2014-06-26
3578;2014-06-26
3579;2014-06-26
3571;2014-06-26
3579;2014-06-26
3590;2014-06-26
3572;2014-06-26
3569;2014-06-26
3566;2014-06-26
3597;2014-06-26
3576;2014-06-27
3541;2014-06-27
3560;2014-06-27
3556;2014-06-27
3554;2014-06-27
3555;2014-06-27
3546;2014-06-27
3554;2014-06-27
3562;2014-06-27
3561;2014-06-27
3568;2014-06-27
3568;2014-06-27
3574;2014-06-27
3589;2014-06-27
3581;2014-06-27
3597;2014-06-27
3580;2014-06-27
3582;2014-06-27
3302;2014-06-27
3310;2014-06-27
3306;2014-06-27
3296;2014-06-27
3302;2014-06-27
3330;2014-06-27
3323;2014-06-28
3316;2014-06-28
3313;2014-06-28
3301;2014-06-28
3304;2014-06-28
3290;2014-06-28
3299;2014-06-28
3295;2014-06-28
3298;2014-06-28
3303;2014-06-28
3311;2014-06-28
3311;2014-06-28
3320;2014-06-28
3317;2014-06-28
3325;2014-06-28
3309;2014-06-28
3322;2014-06-28
3334;2014-06-28
3351;2014-06-28
3334;2014-06-28
3325;2014-06-28
3321;2014-06-28
3322;2014-06-28
3320;2014-06-28
3323;2014-06-29
3295;2014-06-29
3310;2014-06-29
3304;2014-06-29
3296;2014-06-29
3291;2014-06-29
3289;2014-06-29
3291;2014-06-29
3289;2014-06-29
3296;2014-06-29
3297;2014-06-29
3301;2014-06-29
3311;2014-06-29
3319;2014-06-29
3253;2014-06-29
3328;2014-06-29
3285;2014-06-29
3316;2014-06-29
3309;2014-06-29
3287;2014-06-29
3276;2014-06-29
3334;2014-06-29
3314;2014-06-29
3286;2014-06-29
3321;2014-06-30
3291;2014-06-30
3302;2014-06-30
3283;2014-06-30
3278;2014-06-30
3313;2014-06-30
3325;2014-06-30
3316;2014-06-30
3305;2014-06-30
3328;2014-06-30
3335;2014-06-30
3338;2014-06-30
3250;2014-06-30
3251;2014-06-30
3306;2014-06-30
3299;2014-06-30
3300;2014-06-30
3322;2014-06-30
3325;2014-06-30
3325;2014-06-30
3318;2014-06-30
3325;2014-06-30
3332;2014-06-30
3336;2014-06-30
3612;2014-07-01
3595;2014-07-01
3606;2014-07-01
3594;2014-07-01
3582;2014-07-01
3570;2014-07-01
3569;2014-07-01
3578;2014-07-01
3592;2014-07-01
3593;2014-07-01
3586;2014-07-01
3609;2014-07-01
3609;2014-07-01
3611;2014-07-01
3624;2014-07-01
3612;2014-07-01
3614;2014-07-01
3626;2014-07-01
3630;2014-07-01
3624;2014-07-01
3639;2014-07-01
3626;2014-07-01
3628;2014-07-01
3625;2014-07-01
3626;2014-07-02
3590;2014-07-02
3598;2014-07-02
3598;2014-07-02
3583;2014-07-02
3565;2014-07-02
3563;2014-07-02
3561;2014-07-02
3558;2014-07-02
3572;2014-07-02
3609;2014-07-02
3625;2014-07-02
3633;2014-07-02
3634;2014-07-02
3641;2014-07-02
3645;2014-07-02
3636;2014-07-02
3643;2014-07-02
3650;2014-07-02
3641;2014-07-02
3641;2014-07-02
3644;2014-07-02
3630;2014-07-02
3627;2014-07-02
3623;2014-07-03
3618;2014-07-03
3597;2014-07-03
3587;2014-07-03
3581;2014-07-03
3580;2014-07-03
3578;2014-07-03
3589;2014-07-03
3599;2014-07-03
3608;2014-07-03
3621;2014-07-03
3624;2014-07-03
3625;2014-07-03
3624;2014-07-03
3625;2014-07-03
3622;2014-07-03
3632;2014-07-03
3617;2014-07-03
3607;2014-07-03
3613;2014-07-03
3606;2014-07-03
3333;2014-07-03
3341;2014-07-03
3338;2014-07-03
3338;2014-07-04
3342;2014-07-04
3342;2014-07-04
3331;2014-07-04
3326;2014-07-04
3320;2014-07-04
3321;2014-07-04
